date,category_label,category_value,downloads
2019-05-26,marshmallow_version,3.0.0b2,6
2019-05-26,marshmallow_version,3.0.0b2-no_linux,1
2019-05-26,marshmallow_version,2.17.0,54
2019-05-26,marshmallow_version,2.13.1,10
2019-05-26,marshmallow_version,3.0.0b19,28
2019-05-26,marshmallow_version,3.0.0b16,4
2019-05-26,marshmallow_version,2.6.0,12
2019-05-26,marshmallow_version,3.0.0b19-no_linux,2
2019-05-26,marshmallow_version,2.15.4,95
2019-05-26,marshmallow_version,2.13.6,287
2019-05-26,marshmallow_version,2.19.1,11
2019-05-26,marshmallow_version,2.0.0b2,4
2019-05-26,marshmallow_version,2.6.1,123
2019-05-26,marshmallow_version,2.14.0-no_linux,4
2019-05-26,marshmallow_version,2.8.0,6
2019-05-26,marshmallow_version,2.15.1,94
2019-05-26,marshmallow_version,3.0.0b11,40
2019-05-26,marshmallow_version,2.16.3-no_linux,7
2019-05-26,marshmallow_version,3.0.0rc1-no_linux,1
2019-05-26,marshmallow_version,3.0.0b20,29
2019-05-26,marshmallow_version,2.15.0,331
2019-05-26,marshmallow_version,3.0.0b5,16
2019-05-26,marshmallow_version,3.0.0b14,13
2019-05-26,marshmallow_version,2.5.0,1
2019-05-26,marshmallow_version,3.0.0rc2,7
2019-05-26,marshmallow_version,2.9.0,3
2019-05-26,marshmallow_version,2.19.0,157
2019-05-26,marshmallow_version,3.0.0rc6,944
2019-05-26,marshmallow_version,2.17.0-no_linux,2
2019-05-26,marshmallow_version,3.0.0rc3-no_linux,1
2019-05-26,marshmallow_version,3.0.0b10,1
2019-05-26,marshmallow_version,2.9.1-no_linux,1
2019-05-26,marshmallow_version,2.16.0,28
2019-05-26,marshmallow_version,2.15.1-no_linux,1
2019-05-26,marshmallow_version,3.0.0b4,3
2019-05-26,marshmallow_version,3.0.0rc5,106
2019-05-26,marshmallow_version,2.15.4-no_linux,4
2019-05-26,marshmallow_version,3.0.0rc1,87
2019-05-26,marshmallow_version,2.16.1-no_linux,1
2019-05-26,marshmallow_version,3.0.0rc4-no_linux,2
2019-05-26,marshmallow_version,2.13.1-no_linux,2
2019-05-26,marshmallow_version,2.18.1,87
2019-05-26,marshmallow_version,2.7.3-no_linux,1
2019-05-26,marshmallow_version,2.16.3,1193
2019-05-26,marshmallow_version,3.0.0b12-no_linux,1
2019-05-26,marshmallow_version,2.13.5,201
2019-05-26,marshmallow_version,2.18.0-no_linux,5
2019-05-26,marshmallow_version,2.13.4-no_linux,1
2019-05-26,marshmallow_version,2.13.6-no_linux,2
2019-05-26,marshmallow_version,3.0.0rc4,547
2019-05-26,marshmallow_version,3.0.0b13,142
2019-05-26,marshmallow_version,2.11.1,281
2019-05-26,marshmallow_version,2.9.1,9
2019-05-26,marshmallow_version,2.18.1-no_linux,3
2019-05-26,marshmallow_version,2.15.5,12
2019-05-26,marshmallow_version,3.0.0b12,11
2019-05-26,marshmallow_version,2.15.2,44
2019-05-26,marshmallow_version,2.10.4,7
2019-05-26,marshmallow_version,3.0.0b9,20
2019-05-26,marshmallow_version,2.13.0,22
2019-05-26,marshmallow_version,2.16.0-no_linux,3
2019-05-26,marshmallow_version,2.19.2,6769
2019-05-26,marshmallow_version,3.0.0b5-no_linux,1
2019-05-26,marshmallow_version,2.6.1-no_linux,2
2019-05-26,marshmallow_version,2.12.2,14
2019-05-26,marshmallow_version,3.0.0rc6-no_linux,23
2019-05-26,marshmallow_version,2.7.1,7
2019-05-26,marshmallow_version,3.0.0b18,108
2019-05-26,marshmallow_version,2.15.3,144
2019-05-26,marshmallow_version,2.4.2,2
2019-05-26,marshmallow_version,2.16.2,2
2019-05-26,marshmallow_version,2.15.6,38
2019-05-26,marshmallow_version,2.16.1,27
2019-05-26,marshmallow_version,2.14.0,70
2019-05-26,marshmallow_version,2.18.0,102
2019-05-26,marshmallow_version,2.3.0,1
2019-05-26,marshmallow_version,3.0.0rc3,205
2019-05-26,marshmallow_version,3.0.0b8,17
2019-05-26,marshmallow_version,2.10.3,184
2019-05-26,marshmallow_version,2.15.3-no_linux,1
2019-06-16,combined,py2.6-marshmallow2,4
2019-06-16,combined,py2.7-marshmallow2,6392
2019-06-16,combined,py2.7-marshmallow3,389
2019-06-16,combined,py3.4-marshmallow2,157
2019-06-16,combined,py3.4-marshmallow3,25
2019-06-16,combined,py3.5-marshmallow2,548
2019-06-16,combined,py3.5-marshmallow3,192
2019-06-16,combined,py3.6-marshmallow2,3122
2019-06-16,combined,py3.6-marshmallow3,1626
2019-06-16,combined,py3.7-marshmallow2,1663
2019-06-16,combined,py3.7-marshmallow3,531
2019-06-16,combined,py3.8-marshmallow2,18
2019-06-16,combined,py2.7-marshmallow2-no_linux,19
2019-06-16,combined,py2.7-marshmallow3-no_linux,6
2019-06-16,combined,py3.5-marshmallow2-no_linux,18
2019-06-16,combined,py3.6-marshmallow2-no_linux,82
2019-06-16,combined,py3.6-marshmallow3-no_linux,19
2019-06-16,combined,py3.7-marshmallow2-no_linux,255
2019-06-16,combined,py3.7-marshmallow3-no_linux,39
2019-06-16,python_major,2,6793
2019-06-16,python_major,3,7891
2019-06-16,python_major,2-no_linux,25
2019-06-16,python_major,3-no_linux,413
2019-06-16,python_minor,2.6,4
2019-06-16,python_minor,2.7,6789
2019-06-16,python_minor,3.4,182
2019-06-16,python_minor,3.5,740
2019-06-16,python_minor,3.6,4757
2019-06-16,python_minor,3.7,2194
2019-06-16,python_minor,3.8,18
2019-06-16,python_minor,2.7-no_linux,25
2019-06-16,python_minor,3.5-no_linux,18
2019-06-16,python_minor,3.6-no_linux,101
2019-06-16,python_minor,3.7-no_linux,294
2019-06-16,marshmallow_major,2,11904
2019-06-16,marshmallow_major,3,2763
2019-06-16,marshmallow_major,2-no_linux,374
2019-06-16,marshmallow_major,3-no_linux,64
2019-06-16,marshmallow_version,2.0.0,1
2019-06-16,marshmallow_version,2.2.0,1
2019-06-16,marshmallow_version,2.2.1,2
2019-06-16,marshmallow_version,2.3.0,1
2019-06-16,marshmallow_version,2.4.2,2
2019-06-16,marshmallow_version,2.6.0,20
2019-06-16,marshmallow_version,2.6.1,125
2019-06-16,marshmallow_version,2.7.1,18
2019-06-16,marshmallow_version,2.7.3,20
2019-06-16,marshmallow_version,2.8.0,3
2019-06-16,marshmallow_version,2.9.0,1
2019-06-16,marshmallow_version,2.9.1,32
2019-06-16,marshmallow_version,2.10.3,530
2019-06-16,marshmallow_version,2.10.4,6
2019-06-16,marshmallow_version,2.10.5,4
2019-06-16,marshmallow_version,2.11.1,404
2019-06-16,marshmallow_version,2.12.2,12
2019-06-16,marshmallow_version,2.13.0,19
2019-06-16,marshmallow_version,2.13.1,6
2019-06-16,marshmallow_version,2.13.4,6
2019-06-16,marshmallow_version,2.13.5,165
2019-06-16,marshmallow_version,2.13.6,409
2019-06-16,marshmallow_version,2.14.0,39
2019-06-16,marshmallow_version,2.15.0,159
2019-06-16,marshmallow_version,2.15.1,203
2019-06-16,marshmallow_version,2.15.2,15
2019-06-16,marshmallow_version,2.15.3,433
2019-06-16,marshmallow_version,2.15.4,101
2019-06-16,marshmallow_version,2.15.5,6
2019-06-16,marshmallow_version,2.15.6,60
2019-06-16,marshmallow_version,2.16.0,17
2019-06-16,marshmallow_version,2.16.1,182
2019-06-16,marshmallow_version,2.16.2,1
2019-06-16,marshmallow_version,2.16.3,1225
2019-06-16,marshmallow_version,2.17.0,41
2019-06-16,marshmallow_version,2.18.0,258
2019-06-16,marshmallow_version,2.18.1,47
2019-06-16,marshmallow_version,2.19.0,100
2019-06-16,marshmallow_version,2.19.1,37
2019-06-16,marshmallow_version,2.19.2,1199
2019-06-16,marshmallow_version,2.19.3,5986
2019-06-16,marshmallow_version,2.0.0b2,7
2019-06-16,marshmallow_version,2.0.0b4,1
2019-06-16,marshmallow_version,3.0.0b2,17
2019-06-16,marshmallow_version,3.0.0b3,4
2019-06-16,marshmallow_version,3.0.0b4,4
2019-06-16,marshmallow_version,3.0.0b5,6
2019-06-16,marshmallow_version,3.0.0b6,1
2019-06-16,marshmallow_version,3.0.0b7,118
2019-06-16,marshmallow_version,3.0.0b8,11
2019-06-16,marshmallow_version,3.0.0b9,4
2019-06-16,marshmallow_version,3.0.0b11,30
2019-06-16,marshmallow_version,3.0.0b12,25
2019-06-16,marshmallow_version,3.0.0b13,182
2019-06-16,marshmallow_version,3.0.0b14,1
2019-06-16,marshmallow_version,3.0.0b16,11
2019-06-16,marshmallow_version,3.0.0b18,88
2019-06-16,marshmallow_version,3.0.0b19,51
2019-06-16,marshmallow_version,3.0.0b20,11
2019-06-16,marshmallow_version,3.0.0rc1,22
2019-06-16,marshmallow_version,3.0.0rc2,3
2019-06-16,marshmallow_version,3.0.0rc3,211
2019-06-16,marshmallow_version,3.0.0rc4,364
2019-06-16,marshmallow_version,3.0.0rc5,229
2019-06-16,marshmallow_version,3.0.0rc6,261
2019-06-16,marshmallow_version,3.0.0rc7,1109
2019-06-16,marshmallow_version,2.3.0-no_linux,1
2019-06-16,marshmallow_version,2.6.1-no_linux,2
2019-06-16,marshmallow_version,2.7.3-no_linux,2
2019-06-16,marshmallow_version,2.9.1-no_linux,1
2019-06-16,marshmallow_version,2.10.3-no_linux,1
2019-06-16,marshmallow_version,2.13.6-no_linux,3
2019-06-16,marshmallow_version,2.14.0-no_linux,4
2019-06-16,marshmallow_version,2.15.0-no_linux,2
2019-06-16,marshmallow_version,2.15.1-no_linux,1
2019-06-16,marshmallow_version,2.15.3-no_linux,2
2019-06-16,marshmallow_version,2.15.4-no_linux,2
2019-06-16,marshmallow_version,2.15.6-no_linux,1
2019-06-16,marshmallow_version,2.16.1-no_linux,1
2019-06-16,marshmallow_version,2.16.3-no_linux,4
2019-06-16,marshmallow_version,2.17.0-no_linux,1
2019-06-16,marshmallow_version,2.18.0-no_linux,3
2019-06-16,marshmallow_version,2.18.1-no_linux,3
2019-06-16,marshmallow_version,2.19.2-no_linux,8
2019-06-16,marshmallow_version,2.19.3-no_linux,332
2019-06-16,marshmallow_version,3.0.0b2-no_linux,1
2019-06-16,marshmallow_version,3.0.0b5-no_linux,2
2019-06-16,marshmallow_version,3.0.0b7-no_linux,1
2019-06-16,marshmallow_version,3.0.0b11-no_linux,1
2019-06-16,marshmallow_version,3.0.0b12-no_linux,1
2019-06-16,marshmallow_version,3.0.0rc2-no_linux,1
2019-06-16,marshmallow_version,3.0.0rc4-no_linux,2
2019-06-16,marshmallow_version,3.0.0rc5-no_linux,4
2019-06-16,marshmallow_version,3.0.0rc6-no_linux,8
2019-06-16,marshmallow_version,3.0.0rc7-no_linux,43
2019-05-15,combined,py2.6-marshmallow2,2
2019-05-15,combined,py2.7-marshmallow2,10133
2019-05-15,combined,py2.7-marshmallow3,2927
2019-05-15,combined,py3.3-marshmallow3,4
2019-05-15,combined,py3.4-marshmallow2,284
2019-05-15,combined,py3.4-marshmallow3,32
2019-05-15,combined,py3.5-marshmallow2,2442
2019-05-15,combined,py3.5-marshmallow3,698
2019-05-15,combined,py3.6-marshmallow2,14972
2019-05-15,combined,py3.6-marshmallow3,3853
2019-05-15,combined,py3.7-marshmallow2,8021
2019-05-15,combined,py3.7-marshmallow3,3000
2019-05-15,combined,py3.8-marshmallow2,5
2019-05-15,combined,py3.8-marshmallow3,1
2019-05-15,combined,py2.7-marshmallow2-no_linux,100
2019-05-15,combined,py2.7-marshmallow3-no_linux,7
2019-05-15,combined,py3.4-marshmallow2-no_linux,1
2019-05-15,combined,py3.4-marshmallow3-no_linux,1
2019-05-15,combined,py3.5-marshmallow2-no_linux,110
2019-05-15,combined,py3.5-marshmallow3-no_linux,5
2019-05-15,combined,py3.6-marshmallow2-no_linux,361
2019-05-15,combined,py3.6-marshmallow3-no_linux,47
2019-05-15,combined,py3.7-marshmallow2-no_linux,470
2019-05-15,combined,py3.7-marshmallow3-no_linux,120
2019-05-15,combined,py3.8-marshmallow2-no_linux,1
2019-05-15,python_major,2,13088
2019-05-15,python_major,3,33354
2019-05-15,python_major,2-no_linux,107
2019-05-15,python_major,3-no_linux,1117
2019-05-15,python_minor,2.6,2
2019-05-15,python_minor,2.7,13086
2019-05-15,python_minor,3.3,4
2019-05-15,python_minor,3.4,316
2019-05-15,python_minor,3.5,3146
2019-05-15,python_minor,3.6,18861
2019-05-15,python_minor,3.7,11021
2019-05-15,python_minor,3.8,6
2019-05-15,python_minor,2.7-no_linux,107
2019-05-15,python_minor,3.4-no_linux,2
2019-05-15,python_minor,3.5-no_linux,115
2019-05-15,python_minor,3.6-no_linux,409
2019-05-15,python_minor,3.7-no_linux,590
2019-05-15,python_minor,3.8-no_linux,1
2019-05-15,marshmallow_major,2,35859
2019-05-15,marshmallow_major,3,10515
2019-05-15,marshmallow_major,2-no_linux,1043
2019-05-15,marshmallow_major,3-no_linux,180
2019-05-15,marshmallow_version,2.0.0,5
2019-05-15,marshmallow_version,2.1.0,1
2019-05-15,marshmallow_version,2.1.2,3
2019-05-15,marshmallow_version,2.1.3,1
2019-05-15,marshmallow_version,2.2.0,24
2019-05-15,marshmallow_version,2.2.1,10
2019-05-15,marshmallow_version,2.3.0,2
2019-05-15,marshmallow_version,2.4.0,1
2019-05-15,marshmallow_version,2.4.2,11
2019-05-15,marshmallow_version,2.5.0,3
2019-05-15,marshmallow_version,2.6.0,64
2019-05-15,marshmallow_version,2.6.1,20
2019-05-15,marshmallow_version,2.7.0,5
2019-05-15,marshmallow_version,2.7.1,49
2019-05-15,marshmallow_version,2.7.2,11
2019-05-15,marshmallow_version,2.7.3,280
2019-05-15,marshmallow_version,2.8.0,8
2019-05-15,marshmallow_version,2.9.0,19
2019-05-15,marshmallow_version,2.9.1,228
2019-05-15,marshmallow_version,2.10.0,1
2019-05-15,marshmallow_version,2.10.1,7
2019-05-15,marshmallow_version,2.10.2,1
2019-05-15,marshmallow_version,2.10.3,469
2019-05-15,marshmallow_version,2.10.4,111
2019-05-15,marshmallow_version,2.10.5,21
2019-05-15,marshmallow_version,2.11.1,336
2019-05-15,marshmallow_version,2.12.0,4
2019-05-15,marshmallow_version,2.12.1,7
2019-05-15,marshmallow_version,2.12.2,35
2019-05-15,marshmallow_version,2.13.0,96
2019-05-15,marshmallow_version,2.13.1,78
2019-05-15,marshmallow_version,2.13.3,2
2019-05-15,marshmallow_version,2.13.4,47
2019-05-15,marshmallow_version,2.13.5,391
2019-05-15,marshmallow_version,2.13.6,590
2019-05-15,marshmallow_version,2.14.0,485
2019-05-15,marshmallow_version,2.15.0,1332
2019-05-15,marshmallow_version,2.15.1,532
2019-05-15,marshmallow_version,2.15.2,157
2019-05-15,marshmallow_version,2.15.3,1492
2019-05-15,marshmallow_version,2.15.4,787
2019-05-15,marshmallow_version,2.15.5,119
2019-05-15,marshmallow_version,2.15.6,437
2019-05-15,marshmallow_version,2.16.0,507
2019-05-15,marshmallow_version,2.16.1,400
2019-05-15,marshmallow_version,2.16.2,39
2019-05-15,marshmallow_version,2.16.3,3462
2019-05-15,marshmallow_version,2.17.0,284
2019-05-15,marshmallow_version,2.18.0,762
2019-05-15,marshmallow_version,2.18.1,670
2019-05-15,marshmallow_version,2.19.0,654
2019-05-15,marshmallow_version,2.19.1,527
2019-05-15,marshmallow_version,2.19.2,20253
2019-05-15,marshmallow_version,2.0.0b1,5
2019-05-15,marshmallow_version,2.0.0b2,14
2019-05-15,marshmallow_version,3.0.0a1,1
2019-05-15,marshmallow_version,3.0.0b1,31
2019-05-15,marshmallow_version,3.0.0b2,106
2019-05-15,marshmallow_version,3.0.0b3,91
2019-05-15,marshmallow_version,3.0.0b4,61
2019-05-15,marshmallow_version,3.0.0b5,48
2019-05-15,marshmallow_version,3.0.0b6,69
2019-05-15,marshmallow_version,3.0.0b7,289
2019-05-15,marshmallow_version,3.0.0b8,83
2019-05-15,marshmallow_version,3.0.0b9,40
2019-05-15,marshmallow_version,3.0.0b10,9
2019-05-15,marshmallow_version,3.0.0b11,127
2019-05-15,marshmallow_version,3.0.0b12,602
2019-05-15,marshmallow_version,3.0.0b13,254
2019-05-15,marshmallow_version,3.0.0b14,8
2019-05-15,marshmallow_version,3.0.0b16,184
2019-05-15,marshmallow_version,3.0.0b17,1
2019-05-15,marshmallow_version,3.0.0b18,123
2019-05-15,marshmallow_version,3.0.0b19,434
2019-05-15,marshmallow_version,3.0.0b20,137
2019-05-15,marshmallow_version,3.0.0rc1,255
2019-05-15,marshmallow_version,3.0.0rc2,37
2019-05-15,marshmallow_version,3.0.0rc3,414
2019-05-15,marshmallow_version,3.0.0rc4,3551
2019-05-15,marshmallow_version,3.0.0rc5,1025
2019-05-15,marshmallow_version,3.0.0rc6,2535
2019-05-15,marshmallow_version,2.3.0-no_linux,2
2019-05-15,marshmallow_version,2.6.0-no_linux,2
2019-05-15,marshmallow_version,2.6.1-no_linux,1
2019-05-15,marshmallow_version,2.7.0-no_linux,1
2019-05-15,marshmallow_version,2.7.1-no_linux,1
2019-05-15,marshmallow_version,2.7.3-no_linux,11
2019-05-15,marshmallow_version,2.9.1-no_linux,4
2019-05-15,marshmallow_version,2.10.2-no_linux,1
2019-05-15,marshmallow_version,2.10.4-no_linux,3
2019-05-15,marshmallow_version,2.13.4-no_linux,1
2019-05-15,marshmallow_version,2.13.5-no_linux,1
2019-05-15,marshmallow_version,2.13.6-no_linux,12
2019-05-15,marshmallow_version,2.14.0-no_linux,10
2019-05-15,marshmallow_version,2.15.0-no_linux,15
2019-05-15,marshmallow_version,2.15.1-no_linux,16
2019-05-15,marshmallow_version,2.15.3-no_linux,20
2019-05-15,marshmallow_version,2.15.4-no_linux,6
2019-05-15,marshmallow_version,2.15.6-no_linux,4
2019-05-15,marshmallow_version,2.16.0-no_linux,7
2019-05-15,marshmallow_version,2.16.1-no_linux,6
2019-05-15,marshmallow_version,2.16.3-no_linux,17
2019-05-15,marshmallow_version,2.17.0-no_linux,10
2019-05-15,marshmallow_version,2.18.0-no_linux,17
2019-05-15,marshmallow_version,2.18.1-no_linux,13
2019-05-15,marshmallow_version,2.19.0-no_linux,5
2019-05-15,marshmallow_version,2.19.1-no_linux,7
2019-05-15,marshmallow_version,2.19.2-no_linux,850
2019-05-15,marshmallow_version,3.0.0b2-no_linux,2
2019-05-15,marshmallow_version,3.0.0b3-no_linux,2
2019-05-15,marshmallow_version,3.0.0b4-no_linux,1
2019-05-15,marshmallow_version,3.0.0b5-no_linux,10
2019-05-15,marshmallow_version,3.0.0b6-no_linux,2
2019-05-15,marshmallow_version,3.0.0b7-no_linux,2
2019-05-15,marshmallow_version,3.0.0b11-no_linux,2
2019-05-15,marshmallow_version,3.0.0b12-no_linux,4
2019-05-15,marshmallow_version,3.0.0b16-no_linux,2
2019-05-15,marshmallow_version,3.0.0b18-no_linux,3
2019-05-15,marshmallow_version,3.0.0b19-no_linux,1
2019-05-15,marshmallow_version,3.0.0b20-no_linux,4
2019-05-15,marshmallow_version,3.0.0rc1-no_linux,3
2019-05-15,marshmallow_version,3.0.0rc2-no_linux,9
2019-05-15,marshmallow_version,3.0.0rc3-no_linux,3
2019-05-15,marshmallow_version,3.0.0rc4-no_linux,13
2019-05-15,marshmallow_version,3.0.0rc5-no_linux,25
2019-05-15,marshmallow_version,3.0.0rc6-no_linux,92
2019-06-04,combined,py3.8-marshmallow3-no_linux,1
2019-06-04,python_minor,3.8-no_linux,1
2019-06-04,marshmallow_version,2.3.0-no_linux,1
2019-06-04,marshmallow_version,3.0.0b19-no_linux,1
2019-06-04,marshmallow_version,2.6.1-no_linux,1
2019-06-04,marshmallow_version,3.0.0b18-no_linux,1
2019-06-04,marshmallow_version,3.0.0b6-no_linux,1
2019-06-04,marshmallow_version,3.0.0b15,1
2019-06-04,marshmallow_version,2.4.0,1
2019-06-04,marshmallow_version,2.2.0-no_linux,1
2019-06-04,marshmallow_version,2.5.0,1
2019-06-04,marshmallow_version,2.0.0b4,1
2019-06-04,marshmallow_version,3.0.0b7-no_linux,1
2019-06-04,marshmallow_version,3.0.0b9-no_linux,1
2019-06-04,marshmallow_version,2.1.0,1
2019-06-04,marshmallow_version,2.15.5-no_linux,1
2019-06-04,marshmallow_version,2.10.0,1
2019-06-04,marshmallow_version,3.0.0a1-no_linux,1
2019-06-04,marshmallow_version,2.10.5-no_linux,1
2019-06-04,marshmallow_version,3.0.0rc3-no_linux,1
2019-06-04,marshmallow_version,3.0.0rc1-no_linux,1
2019-06-04,marshmallow_version,2.0.0,1
2019-06-04,marshmallow_version,2.10.0-no_linux,1
2019-06-04,marshmallow_version,2.11.1-no_linux,1
2019-06-04,combined,py3.6-marshmallow2-no_linux,257
2019-06-04,combined,py3.4-marshmallow2-no_linux,2
2019-06-04,python_minor,3.4-no_linux,2
2019-06-04,marshmallow_version,2.10.2,2
2019-06-04,marshmallow_version,2.12.0,2
2019-06-04,marshmallow_version,2.9.1-no_linux,2
2019-06-04,marshmallow_version,2.1.3-no_linux,2
2019-06-04,marshmallow_version,2.3.0,2
2019-06-04,marshmallow_version,3.0.0b16-no_linux,2
2019-06-04,marshmallow_version,3.0.0a1,2
2019-06-04,marshmallow_version,2.1.3,2
2019-06-04,marshmallow_version,2.7.0,2
2019-06-04,marshmallow_version,2.12.2-no_linux,2
2019-06-04,marshmallow_version,3.0.0b20,258
2019-06-04,combined,py3.8-marshmallow3,3
2019-06-04,combined,py2.6-marshmallow2,3
2019-06-04,combined,py3.8-marshmallow2,3
2019-06-04,python_minor,2.6,3
2019-06-04,marshmallow_version,2.6.0-no_linux,3
2019-06-04,marshmallow_version,2.1.2,3
2019-06-04,marshmallow_version,3.0.0b8-no_linux,3
2019-06-04,marshmallow_version,2.13.5-no_linux,4
2019-06-04,marshmallow_version,2.19.1-no_linux,4
2019-06-04,marshmallow_version,3.0.0b13-no_linux,4
2019-06-04,marshmallow_version,2.12.1,4
2019-06-04,marshmallow_version,2.10.3-no_linux,5
2019-06-04,python_minor,3.8,6
2019-06-04,marshmallow_version,2.15.4-no_linux,6
2019-06-04,marshmallow_version,3.0.0b20-no_linux,6
2019-06-04,marshmallow_version,2.15.1-no_linux,6
2019-06-04,marshmallow_version,2.16.1-no_linux,7
2019-06-04,marshmallow_version,2.19.0-no_linux,7
2019-06-04,marshmallow_version,2.14.0-no_linux,7
2019-06-04,marshmallow_version,3.0.0b14,7
2019-06-04,marshmallow_version,2.0.0b1,8
2019-06-04,marshmallow_version,2.0.0b2,9
2019-06-04,marshmallow_version,2.15.6-no_linux,9
2019-06-04,marshmallow_version,2.18.1-no_linux,9
2019-06-04,marshmallow_version,2.18.0-no_linux,9
2019-06-04,marshmallow_version,2.16.1,265
2019-06-04,marshmallow_version,2.17.0-no_linux,10
2019-06-04,marshmallow_version,2.15.3-no_linux,10
2019-06-04,marshmallow_version,2.8.0,10
2019-06-04,marshmallow_version,2.13.6-no_linux,10
2019-06-04,marshmallow_version,2.19.1,266
2019-06-04,marshmallow_version,3.0.0b10,11
2019-06-04,marshmallow_version,2.7.3-no_linux,11
2019-06-04,combined,py2.7-marshmallow3-no_linux,12
2019-06-04,marshmallow_version,3.0.0rc5-no_linux,12
2019-06-04,marshmallow_version,3.0.0b5-no_linux,12
2019-06-04,combined,py2.7-marshmallow3,3852
2019-06-04,marshmallow_version,2.2.0,15
2019-06-04,combined,py3.5-marshmallow3-no_linux,16
2019-06-04,marshmallow_version,2.10.5,17
2019-06-04,marshmallow_version,2.7.2,17
2019-06-04,marshmallow_version,2.2.1,17
2019-06-04,marshmallow_version,2.4.2,17
2019-06-04,combined,py2.7-marshmallow2,10513
2019-06-04,marshmallow_version,2.10.4,20
